order_id,payment_id,payment_method,payment_status,attempt_number,payment_amount,payment_created_at,processor
ORD001280,P00464,apple_pay,refunded,1,363.56,2025-09-17,stripe
ORD001262,P01081,paypal,captured,1,239.62,2025-09-02,stripe
ORD000502,P00675,mastercard,authorized,1,118.19,2025-02-01,stripe
ORD000276,P00615,visa,refunded,2,311.5,2025-12-06,stripe
ORD001154,P00907,paypal,authorized,2,371.74,2025-12-11,adyen
ORD001326,P00078,amex,authorized,3,202.9,2025-09-06,braintree
ORD000541,P00126,visa,captured,1,201.11,2025-05-29,stripe
ORD000548,P00081,apple_pay,captured,1,498.82,2025-01-23,stripe
ORD000239,P00566,klarna,captured,3,399.38,2025-06-13,stripe
ORD001110,P00870,amex,authorized,2,275.66,2025-02-12,adyen
ORD000664,P00552,amex,authorized,1,339.05,2025-08-27,stripe
ORD001190,P00738,klarna,captured,1,307.8,2025-09-22,stripe
ORD001057,P00383,amex,captured,2,112.88,2025-01-27,stripe
ORD000580,P00893,mastercard,authorized,2,523.5,2025-04-02,stripe
ORD000637,P00196,klarna,captured,3,63.69,2025-08-25,stripe
ORD001229,P00988,paypal,refunded,2,135.69,2025-04-01,adyen
ORD000297,P00669,klarna,chargeback,2,341.41,2025-11-08,adyen
ORD001246,P00093,klarna,failed,3,282.07,2025-05-29,braintree
ORD000171,P01076,apple_pay,authorized,1,361.26,2025-09-03,stripe
ORD000157,P00625,amex,captured,2,552.62,2025-09-30,adyen
ORD000842,P00488,apple_pay,refunded,1,178.74,2025-08-09,stripe
ORD000267,P01501,amex,authorized,3,98.92,2025-08-22,stripe
ORD000936,P00929,apple_pay,authorized,1,81.56,2025-07-29,stripe
ORD001196,P01512,klarna,authorized,1,44.85,2025-03-12,stripe
ORD001219,P01421,apple_pay,captured,2,476.55,2025-04-18,braintree
ORD000292,P00660,amex,refunded,2,279.91,2025-11-24,braintree
ORD000546,P00246,klarna,captured,1,160.92,2025-05-09,stripe
ORD000318,P00308,klarna,captured,3,407.7,2025-12-21,adyen
ORD001179,P01328,mastercard,captured,1,468.64,2025-07-30,stripe
ORD001186,P00650,klarna,failed,2,562.91,2025-10-17,adyen
ORD001011,P00304,amex,authorized,1,245.67,2025-03-26,stripe
ORD000662,P00268,mastercard,captured,2,416.76,2025-03-12,stripe
ORD000194,P01093,mastercard,refunded,2,169.67,2025-05-20,adyen
ORD000027,P00872,apple_pay,refunded,3,520.63,2025-10-17,stripe
ORD000836,P01542,amex,captured,2,546.13,2025-09-08,stripe
ORD000695,P01376,paypal,authorized,3,381.85,2025-07-10,braintree
ORD001094,P01073,amex,refunded,1,398.78,2025-03-08,stripe
ORD000061,P00548,klarna,refunded,2,399.17,2025-01-11,stripe
ORD000731,P01381,visa,authorized,2,359.02,2025-02-16,stripe
ORD000573,P01401,paypal,authorized,2,268.88,2025-09-01,adyen
ORD000579,P00836,amex,authorized,3,446.79,2025-12-16,stripe
ORD000447,P01037,apple_pay,captured,3,586.21,2025-12-23,braintree
ORD000186,P00308,klarna,captured,3,450.02,2025-10-07,stripe
ORD001120,P00923,amex,authorized,3,192.64,2025-06-07,stripe
ORD000826,P01178,klarna,failed,3,305.26,2025-09-20,stripe
ORD000637,P01258,paypal,authorized,3,362.27,2025-01-24,stripe
ORD001337,P01343,visa,refunded,3,58.51,2025-05-09,stripe
ORD000894,P01073,apple_pay,captured,1,300.28,2025-03-26,stripe
ORD000683,P00471,paypal,captured,3,70.45,2025-12-22,adyen
ORD000395,P01243,klarna,refunded,3,311.2,2025-07-23,adyen
ORD000941,P00980,amex,authorized,3,61.32,2025-12-09,braintree
ORD001189,P00876,mastercard,authorized,1,223.21,2025-10-16,adyen
ORD000877,P01147,mastercard,captured,2,573.15,2025-09-25,stripe
ORD000317,P01210,visa,captured,2,14.4,2025-03-09,stripe
ORD000352,P01141,apple_pay,captured,1,171.82,2025-01-29,stripe
ORD001300,P00161,klarna,refunded,2,229.33,2025-03-22,stripe
ORD000736,P01373,paypal,chargeback,1,358.11,2025-10-29,adyen
ORD000695,P01203,paypal,authorized,1,579.61,2025-12-03,stripe
ORD000413,P01247,visa,authorized,1,387.45,2025-09-13,adyen
ORD000729,P01177,visa,captured,3,537.33,2025-11-18,stripe
ORD000498,P00440,amex,refunded,3,105.94,2025-01-28,stripe
ORD000088,P01478,paypal,authorized,1,180.27,2025-12-01,braintree
ORD000129,P00668,amex,captured,2,533.37,2025-02-09,stripe
ORD000434,P01330,klarna,authorized,3,13.05,2025-03-06,braintree
ORD000892,P00394,mastercard,refunded,2,277.73,2025-10-30,stripe
ORD001106,P01593,klarna,authorized,2,277.2,2025-12-07,stripe
ORD000408,P01532,mastercard,captured,3,568.29,2025-02-27,stripe
ORD000261,P00341,mastercard,authorized,1,275.04,2025-05-05,stripe
ORD000011,P01518,mastercard,captured,3,544.74,2025-10-29,braintree
ORD000057,P00335,apple_pay,captured,2,355.34,2025-07-08,stripe
ORD001123,P00418,mastercard,captured,2,186.98,2025-05-28,stripe
ORD000383,P01250,amex,authorized,3,97.48,2025-06-16,stripe
ORD001311,P00819,visa,authorized,1,299.22,2025-04-18,stripe
ORD000662,P01442,amex,authorized,2,20.41,2025-12-23,adyen
ORD000267,P00716,mastercard,failed,1,207.77,2025-07-11,stripe
ORD000716,P00617,apple_pay,captured,3,318.61,2025-04-06,adyen
ORD000022,P00012,apple_pay,authorized,2,339.39,2025-11-23,stripe
ORD000323,P01123,mastercard,captured,3,271.92,2025-12-16,braintree
ORD000424,P01160,klarna,captured,2,578.74,2025-01-24,stripe
ORD001210,P00918,amex,authorized,1,97.46,2025-12-17,braintree
ORD000148,P00400,klarna,failed,2,598.52,2025-12-20,stripe
ORD001157,P01525,mastercard,captured,1,417.91,2025-12-01,adyen
ORD001005,P01035,klarna,captured,3,496.75,2025-02-21,stripe
ORD000158,P00943,visa,captured,1,384.25,2025-05-11,stripe
ORD000096,P00335,amex,refunded,3,136.81,2025-11-13,stripe
ORD001040,P00810,amex,captured,1,452.88,2025-05-17,adyen
ORD000742,P00700,mastercard,authorized,2,510.43,2025-06-09,stripe
ORD000202,P01308,klarna,authorized,2,453.64,2025-03-16,stripe
ORD000899,P01361,mastercard,captured,1,525.63,2025-06-03,adyen
ORD001331,P00339,amex,authorized,1,47.48,2025-06-23,stripe
ORD001274,P01066,visa,captured,3,577.55,2025-05-29,stripe
ORD001383,P00514,apple_pay,chargeback,2,564.12,2025-04-01,stripe
ORD001111,P00039,mastercard,authorized,3,539.23,2025-02-02,stripe
ORD000080,P00645,mastercard,captured,2,386.07,2025-08-17,braintree
ORD001022,P01090,klarna,authorized,1,509.54,2025-01-23,braintree
ORD001317,P00100,klarna,authorized,2,366.89,2025-11-13,stripe
ORD000147,P01554,visa,authorized,1,300.4,2025-01-27,stripe
ORD001121,P00285,paypal,authorized,3,559.3,2025-12-13,braintree
ORD000350,P01172,apple_pay,authorized,3,132.45,2025-07-22,adyen
ORD000930,P00673,klarna,refunded,3,512.43,2025-06-09,stripe
ORD001247,P00125,mastercard,captured,1,269.92,2025-11-06,braintree
ORD000109,P00367,mastercard,authorized,1,182.24,2025-06-07,braintree
ORD000448,P00391,mastercard,authorized,2,308.66,2025-02-20,stripe
ORD000862,P01222,paypal,chargeback,2,386.01,2025-07-07,braintree
ORD000944,P00441,paypal,authorized,1,117.81,2025-06-28,adyen
ORD001149,P01409,mastercard,authorized,1,453.18,2025-11-29,braintree
ORD001184,P00760,visa,failed,2,242.83,2025-07-08,stripe
ORD000101,P01453,visa,captured,2,425.19,2025-01-29,stripe
ORD000276,P01324,mastercard,authorized,1,102.72,2025-05-04,stripe
ORD000078,P01000,paypal,captured,2,43.03,2025-04-22,stripe
ORD000268,P01232,mastercard,captured,3,105.32,2025-03-23,stripe
ORD000353,P00506,apple_pay,captured,3,116.52,2025-03-13,stripe
ORD000042,P01327,paypal,authorized,3,459.31,2025-01-29,stripe
ORD000184,P00783,mastercard,refunded,1,300.61,2025-10-10,braintree
ORD001267,P01212,klarna,captured,1,460.77,2025-05-25,stripe
ORD000910,P00723,apple_pay,authorized,1,450.71,2025-05-19,braintree
ORD000460,P00547,klarna,captured,1,154.7,2025-06-08,stripe
ORD000237,P00649,apple_pay,captured,1,547.44,2025-12-18,stripe
ORD000180,P00401,paypal,refunded,1,463.75,2025-09-13,braintree
ORD000584,P01442,amex,authorized,2,60.37,2025-12-24,stripe
ORD001068,P00638,paypal,captured,1,347.68,2025-08-07,stripe
ORD001213,P00185,apple_pay,failed,3,253.5,2025-11-18,stripe
ORD001151,P01233,klarna,authorized,3,281.09,2025-12-04,adyen
ORD000814,P00286,paypal,captured,2,226.6,2025-07-05,adyen
ORD000960,P00125,apple_pay,failed,2,302.81,2025-06-29,stripe
ORD001173,P00711,klarna,captured,2,219.81,2025-12-06,stripe
ORD000923,P00295,paypal,captured,1,283.08,2025-09-21,braintree
ORD000862,P01341,apple_pay,captured,1,331.39,2025-05-18,adyen
ORD001352,P00885,mastercard,captured,2,441.05,2025-04-27,stripe
ORD000777,P00417,klarna,refunded,2,99.38,2025-05-24,adyen
ORD000402,P01394,klarna,captured,1,88.77,2025-04-04,stripe
ORD000654,P00299,amex,captured,1,303.74,2025-06-22,adyen
ORD000390,P01030,klarna,failed,2,290.24,2025-09-03,stripe
ORD000241,P01091,apple_pay,captured,1,342.68,2025-09-12,stripe
ORD001011,P01056,mastercard,captured,3,371.9,2025-01-16,stripe
ORD000256,P00252,klarna,captured,3,171.73,2025-01-24,braintree
ORD001014,P00162,paypal,captured,3,392.16,2025-08-18,adyen
ORD001251,P01139,visa,captured,1,302.44,2025-07-15,stripe
ORD000405,P00315,visa,authorized,3,302.58,2025-01-21,stripe
ORD001135,P00348,paypal,captured,1,360.41,2025-12-19,stripe
ORD000008,P00047,paypal,captured,3,371.15,2025-12-23,stripe
ORD000566,P00890,klarna,failed,1,373.97,2025-01-25,adyen
ORD000865,P00270,paypal,authorized,3,500.06,2025-01-03,adyen
ORD001056,P00056,amex,refunded,1,304.71,2025-02-01,stripe
ORD000660,P00633,mastercard,authorized,3,565.21,2025-08-26,stripe
ORD000559,P00173,paypal,captured,2,568.38,2025-12-11,stripe
ORD000974,P01076,mastercard,captured,1,207.86,2025-05-29,stripe
ORD000472,P00281,apple_pay,captured,1,529.94,2025-10-31,adyen
ORD001069,P01564,visa,refunded,2,258.36,2025-03-18,stripe
ORD000833,P00265,apple_pay,captured,3,584.84,2025-01-01,adyen
ORD000863,P01037,mastercard,authorized,3,557.17,2025-06-26,adyen
ORD001235,P00736,mastercard,captured,2,269.31,2025-06-14,braintree
ORD001156,P00747,klarna,captured,3,216.17,2025-12-30,adyen
ORD001190,P01201,amex,captured,2,414.75,2025-04-23,adyen
ORD001313,P00935,apple_pay,captured,1,226.86,2025-06-07,stripe
ORD000565,P00895,amex,authorized,1,399.62,2025-03-03,stripe
ORD000850,P00109,klarna,captured,3,258.59,2025-05-27,stripe
ORD001119,P01442,visa,captured,3,306.11,2025-01-20,stripe
ORD000070,P01004,amex,captured,3,233.44,2025-05-06,adyen
ORD001368,P01123,visa,failed,2,480.05,2025-04-02,stripe
ORD000038,P01508,paypal,authorized,2,364.81,2025-05-18,stripe
ORD001005,P00941,apple_pay,captured,3,413.12,2025-08-27,stripe
ORD001227,P00277,amex,chargeback,3,494.35,2025-10-14,stripe
ORD001007,P00346,klarna,captured,2,479.78,2025-04-21,stripe
ORD001257,P01423,apple_pay,captured,3,310.62,2025-11-16,adyen
ORD000110,P01252,klarna,chargeback,3,159.98,2025-04-23,stripe
ORD000323,P00273,klarna,authorized,2,224.41,2025-01-29,stripe
ORD000539,P00775,klarna,captured,2,335.7,2025-04-06,stripe
ORD001138,P00371,amex,captured,3,150.87,2025-03-29,braintree
ORD001231,P00581,klarna,authorized,3,470.69,2025-02-05,braintree
ORD000314,P01527,paypal,failed,2,145.32,2025-08-29,stripe
ORD000705,P00791,visa,authorized,2,207.77,2025-08-05,stripe
ORD001173,P01545,visa,refunded,1,383.32,2025-04-22,braintree
ORD000491,P01071,amex,captured,3,421.64,2025-09-24,braintree
ORD000658,P00872,paypal,authorized,1,242.84,2025-03-22,adyen
ORD000797,P01032,visa,authorized,3,455.86,2025-12-24,adyen
ORD000784,P00581,paypal,failed,2,542.17,2025-05-08,adyen
ORD000503,P00647,apple_pay,captured,1,106.99,2025-03-24,adyen
ORD000764,P00786,apple_pay,authorized,1,550.38,2025-09-30,adyen
ORD000043,P00268,klarna,authorized,3,327.46,2025-03-01,adyen
ORD000635,P00760,amex,captured,1,274.81,2025-12-17,adyen
ORD001100,P00882,visa,authorized,1,479.54,2025-09-16,braintree
ORD001053,P00945,klarna,refunded,2,472.6,2025-03-16,braintree
ORD000539,P00886,paypal,authorized,3,412.69,2025-04-28,stripe
ORD000958,P01024,paypal,authorized,3,251.02,2025-12-19,braintree
ORD001385,P00123,paypal,captured,2,167.69,2025-07-05,stripe
ORD000519,P00721,amex,authorized,2,222.61,2025-07-20,stripe
ORD000353,P01296,visa,failed,2,348.24,2025-09-16,stripe
ORD000526,P01544,paypal,refunded,2,342.75,2025-04-04,stripe
ORD001248,P00091,klarna,captured,1,555.13,2025-06-03,stripe
ORD000643,P00350,visa,failed,1,279.43,2025-06-03,braintree
ORD000763,P00852,amex,failed,3,403.31,2025-05-16,stripe
ORD000824,P00804,klarna,authorized,3,399.43,2025-04-25,braintree
ORD000194,P01528,amex,authorized,3,441.69,2025-06-10,stripe
ORD000033,P00475,visa,captured,3,594.96,2025-10-15,stripe
ORD000766,P00722,klarna,chargeback,2,483.2,2025-06-16,stripe
ORD000129,P00042,visa,failed,1,33.39,2025-02-02,stripe
ORD001167,P00952,mastercard,captured,1,488.85,2025-01-01,braintree
ORD000140,P00683,amex,authorized,3,599.94,2025-01-08,stripe
ORD000066,P00273,amex,failed,3,32.37,2025-03-10,stripe
ORD000948,P00048,amex,captured,3,362.34,2025-10-05,braintree
ORD000653,P00202,apple_pay,refunded,1,363.65,2025-08-11,stripe
ORD000735,P01378,paypal,captured,2,319.7,2025-05-08,stripe
ORD001009,P00025,amex,authorized,3,526.43,2025-01-07,stripe
ORD001041,P00776,apple_pay,captured,3,490.45,2025-04-30,adyen
ORD000900,P01269,paypal,captured,1,111.51,2025-04-11,stripe
ORD000554,P00616,paypal,captured,3,70.77,2025-07-01,adyen
ORD000671,P00165,amex,captured,2,108.29,2025-06-10,adyen
ORD000153,P00209,paypal,refunded,3,533.17,2025-03-04,stripe
ORD000944,P00864,mastercard,failed,1,68.06,2025-06-11,adyen
ORD000218,P00924,amex,authorized,2,391.24,2025-02-14,braintree
ORD001111,P01278,visa,authorized,3,413.13,2025-01-18,stripe
ORD000876,P00121,visa,captured,3,138.69,2025-12-04,stripe
ORD000852,P00002,klarna,captured,2,145.57,2025-11-16,adyen
ORD000274,P00107,apple_pay,captured,1,503.07,2025-12-30,adyen
ORD000299,P00787,mastercard,captured,3,257.85,2025-02-03,stripe
ORD000590,P00095,amex,captured,1,304.69,2025-09-05,braintree
ORD000539,P00752,klarna,failed,1,244.32,2025-11-16,stripe
ORD000519,P00490,paypal,authorized,3,118.08,2025-05-27,stripe
ORD001301,P00321,visa,captured,2,269.18,2025-12-28,stripe
ORD000566,P00358,paypal,failed,1,168.9,2025-12-19,adyen
ORD000559,P01088,klarna,authorized,1,187.1,2025-03-07,stripe
ORD001059,P00294,mastercard,authorized,1,129.01,2025-11-13,adyen
ORD001307,P01160,klarna,captured,3,379.66,2025-01-26,braintree
ORD000845,P00843,apple_pay,authorized,3,179.25,2025-02-26,stripe
ORD001282,P01495,visa,captured,1,107.74,2025-02-14,stripe
ORD000150,P01003,klarna,refunded,3,486.97,2025-12-25,braintree
ORD001182,P00325,paypal,authorized,2,349.76,2025-11-08,stripe
ORD000356,P00991,mastercard,refunded,3,516.74,2025-04-13,stripe
ORD001347,P00471,apple_pay,authorized,3,471.05,2025-12-21,stripe
ORD000963,P00871,apple_pay,captured,1,229.37,2025-02-16,adyen
ORD000572,P01514,paypal,authorized,1,341.39,2025-08-04,stripe
ORD001014,P00714,klarna,captured,2,592.33,2025-11-12,braintree
ORD001056,P01530,klarna,chargeback,3,221.23,2025-12-12,adyen
ORD000626,P01569,mastercard,captured,3,151.31,2025-03-22,stripe
ORD000617,P01136,visa,refunded,3,106.27,2025-10-08,stripe
ORD000794,P01469,apple_pay,captured,2,564.56,2025-09-08,adyen
ORD000542,P01578,klarna,refunded,2,157.25,2025-07-27,stripe
ORD001283,P00905,mastercard,captured,2,557.3,2025-10-21,stripe
ORD001019,P00087,paypal,captured,2,359.18,2025-11-30,stripe
ORD000801,P00374,paypal,refunded,3,358.15,2025-02-23,adyen
ORD001183,P01166,amex,captured,1,246.13,2025-06-20,stripe
ORD000292,P01203,paypal,failed,2,243.61,2025-03-18,stripe
ORD001163,P00636,paypal,authorized,2,199.25,2025-05-31,adyen
ORD000924,P00883,klarna,authorized,1,440.36,2025-05-19,braintree
ORD000886,P00102,amex,captured,3,445.87,2025-09-20,stripe
ORD000147,P01204,visa,authorized,2,323.42,2025-08-13,adyen
ORD001095,P00131,amex,captured,1,274.87,2025-10-01,stripe
ORD000220,P01285,visa,failed,3,385.02,2025-09-15,stripe
ORD000680,P00967,visa,captured,3,299.93,2025-05-10,stripe
ORD000315,P01232,paypal,refunded,1,496.26,2025-08-23,adyen
ORD000642,P01153,klarna,captured,2,48.44,2025-06-23,stripe
ORD001121,P01580,visa,authorized,1,542.54,2025-07-15,braintree
ORD000165,P00080,amex,authorized,1,319.45,2025-03-20,stripe
ORD000902,P00454,mastercard,chargeback,2,310.44,2025-04-11,adyen
ORD000430,P01063,amex,captured,2,240.68,2025-02-13,stripe
ORD000469,P00399,paypal,refunded,3,324.05,2025-02-28,adyen
ORD001387,P00500,klarna,captured,2,139.99,2025-05-09,braintree
ORD000340,P01026,klarna,authorized,2,303.42,2025-03-09,braintree
ORD001166,P00456,klarna,failed,3,244.95,2025-06-29,adyen
ORD001149,P00510,amex,captured,2,183.45,2025-09-19,stripe
ORD001188,P01178,apple_pay,captured,3,135.19,2025-02-27,adyen
ORD000776,P01105,mastercard,captured,2,517.53,2025-03-18,braintree
ORD000067,P01417,visa,captured,2,511.6,2025-03-01,stripe
ORD000647,P00934,klarna,failed,1,296.22,2025-10-24,stripe
ORD000523,P00421,klarna,authorized,3,146.56,2025-02-15,stripe
ORD000701,P00388,mastercard,authorized,1,275.72,2025-12-03,adyen
ORD000520,P01232,mastercard,authorized,1,556.13,2025-11-16,stripe
ORD000658,P00978,klarna,captured,2,469.84,2025-05-21,stripe
ORD000200,P00774,amex,failed,2,486.46,2025-09-11,stripe
ORD000457,P00860,apple_pay,captured,2,424.62,2025-03-08,adyen
ORD000585,P00147,klarna,chargeback,3,437.17,2025-02-23,stripe
ORD001261,P00399,paypal,captured,3,98.28,2025-08-30,braintree
ORD001220,P01364,visa,captured,2,214.64,2025-08-30,stripe
ORD000861,P00700,paypal,captured,1,500.86,2025-04-21,stripe
ORD001234,P00662,visa,refunded,1,114.59,2025-06-27,adyen
ORD000065,P01331,apple_pay,authorized,3,54.34,2025-07-11,stripe
ORD000020,P00778,paypal,captured,3,509.38,2025-07-26,adyen
ORD000717,P00260,amex,captured,2,470.64,2025-04-14,braintree
ORD000715,P01539,amex,refunded,1,103.3,2025-10-30,stripe
ORD000274,P01160,klarna,authorized,2,321.59,2025-08-09,stripe
ORD000212,P01143,amex,authorized,2,34.6,2025-06-23,stripe
ORD001083,P00675,klarna,captured,1,97.63,2025-07-09,stripe
ORD000875,P00456,apple_pay,captured,3,161.79,2025-04-16,stripe
ORD000207,P00006,klarna,captured,3,425.36,2025-05-05,adyen
ORD000658,P00024,klarna,captured,1,189.91,2025-10-12,stripe
ORD000195,P01078,paypal,captured,3,488.18,2025-02-17,adyen
ORD000757,P00261,klarna,captured,3,23.89,2025-02-28,stripe
ORD000021,P00013,apple_pay,captured,2,12.55,2025-03-03,stripe
ORD001335,P00070,visa,authorized,3,186.88,2025-12-04,stripe
ORD000188,P00522,visa,failed,1,441.26,2025-10-23,stripe
ORD001021,P00917,apple_pay,captured,1,571.41,2025-12-10,stripe
ORD000785,P00461,paypal,captured,3,196.11,2025-04-25,adyen
ORD000333,P00275,klarna,captured,1,338.58,2025-05-06,braintree
ORD001309,P00273,paypal,authorized,3,34.4,2025-04-13,stripe
ORD000351,P00237,mastercard,captured,3,10.74,2025-10-09,braintree
ORD000472,P01108,klarna,captured,2,19.3,2025-10-04,stripe
ORD000815,P00648,amex,authorized,2,67.42,2025-12-03,braintree
ORD001070,P00753,klarna,refunded,3,525.87,2025-04-14,stripe
ORD000465,P01325,visa,refunded,1,388.42,2025-12-02,stripe
ORD001263,P00207,visa,captured,2,540.0,2025-12-13,adyen
ORD000714,P01432,visa,captured,1,502.59,2025-02-11,stripe
ORD000903,P01468,klarna,captured,2,461.4,2025-05-07,braintree
ORD001254,P00508,visa,captured,1,218.69,2025-03-03,braintree
ORD000345,P00734,apple_pay,authorized,1,89.07,2025-12-24,stripe
ORD000653,P00926,apple_pay,captured,2,70.98,2025-06-28,stripe
ORD001176,P01329,klarna,captured,3,24.76,2025-01-05,stripe
ORD000577,P00008,paypal,captured,3,114.89,2025-07-21,stripe
ORD000726,P00262,visa,refunded,2,21.29,2025-03-07,adyen
ORD000455,P00185,visa,captured,2,415.8,2025-05-06,stripe
ORD000920,P00603,visa,captured,1,239.42,2025-07-29,stripe
ORD000324,P01182,paypal,captured,1,321.61,2025-01-28,stripe
ORD000889,P01077,amex,captured,1,292.52,2025-11-30,braintree
ORD000619,P00462,visa,authorized,3,177.22,2025-06-06,stripe
ORD001248,P01120,visa,captured,3,77.57,2025-08-24,adyen
ORD000620,P00711,mastercard,captured,2,329.95,2025-04-13,stripe
ORD000825,P01419,amex,captured,1,519.61,2025-10-08,stripe
ORD000201,P01208,klarna,captured,1,452.32,2025-06-13,adyen
ORD000884,P00307,apple_pay,captured,2,559.57,2025-07-08,stripe
ORD000720,P00029,amex,refunded,3,220.03,2025-04-10,adyen
ORD001239,P01294,mastercard,captured,2,508.97,2025-03-10,stripe
ORD000392,P01539,apple_pay,captured,2,436.31,2025-06-09,stripe
ORD000878,P00841,klarna,authorized,3,566.37,2025-04-27,braintree
ORD000650,P00299,mastercard,captured,2,179.78,2025-08-03,stripe
ORD000645,P01109,amex,authorized,1,484.14,2025-08-04,stripe
ORD000153,P00967,visa,chargeback,3,309.81,2025-05-12,stripe
ORD000497,P01554,visa,authorized,3,267.68,2025-02-19,adyen
ORD000216,P01474,klarna,refunded,1,284.8,2025-03-18,adyen
ORD000397,P00521,mastercard,captured,3,265.22,2025-04-09,stripe
ORD000973,P01231,visa,captured,2,527.47,2025-05-25,stripe
ORD000844,P00270,mastercard,captured,1,567.2,2025-10-02,adyen
ORD000777,P00992,amex,authorized,3,401.17,2025-04-06,adyen
ORD000585,P00391,mastercard,authorized,1,123.74,2025-09-27,adyen
ORD000018,P00351,apple_pay,captured,1,258.1,2025-01-24,stripe
ORD000926,P01520,paypal,captured,2,219.8,2025-08-27,stripe
ORD000273,P01492,paypal,captured,3,405.88,2025-08-20,stripe
ORD000155,P00221,klarna,chargeback,3,51.5,2025-10-17,stripe
