,bird_id,sighting_date,observer,location,count_seen
4828,X00021,2026-05-16,Quinn,Lake Edge,6
4829,X00021,2026-02-09,Riley,Wetlands,2
4830,X00021,2026-02-17,Jordan,Cliff Basin,9
4831,X00021,2026-05-26,Riley,Pine Lookout,8
4832,X00022,2026-01-18,Alex,Wetlands,10
4833,X00022,2026-01-07,Jordan,Pine Lookout,2
4834,X00022,2026-02-27,Casey,Canyon Overlook,4
4835,X00022,2026-02-08,Sam,Cliff Basin,5
4836,X00022,2026-02-21,Taylor,Rocky Pass,1
4837,X00023,2026-06-08,Alex,Rocky Pass,2
4838,X00023,2026-01-29,Jordan,Aspen Grove,4
4839,X00023,2026-03-16,Taylor,Lake Edge,10
4840,X00023,2026-06-07,Casey,Canyon Overlook,11
4841,X00024,2026-03-15,Casey,Rocky Pass,3
4842,X00024,2026-06-27,Alex,Wetlands,4
4843,X00024,2026-01-04,Quinn,Pine Lookout,9
4844,X00024,2026-06-01,Casey,Cliff Basin,11
4845,X00024,2026-02-01,Morgan,Canyon Overlook,8
4846,X00025,2026-02-14,Sam,Wetlands,9
4847,X00025,2026-04-13,Casey,Pine Lookout,7
4848,X00025,2026-02-17,Casey,Rocky Pass,5
4849,X00025,2026-03-28,Alex,Lake Edge,4
4850,X00026,2026-03-20,Quinn,Pine Lookout,11
4851,X00026,2026-01-09,Alex,Pine Lookout,10
4852,X00026,2026-05-10,Quinn,Cliff Basin,9
4853,X00026,2026-04-29,Riley,Pine Lookout,7
4854,X00026,2026-05-24,Casey,Rocky Pass,1
4855,X00026,2026-02-25,Alex,Wetlands,10
4856,X00027,2026-03-06,Casey,Cliff Basin,4
4857,X00027,2026-03-25,Quinn,Rocky Pass,7
4858,X00027,2026-04-09,Taylor,Sunset Ridge,8
4859,X00027,2026-03-11,Taylor,Aspen Grove,5
4860,X00027,2026-04-21,Casey,Sunset Ridge,8
4861,X00027,2026-02-10,Quinn,Rocky Pass,5
4862,X00027,2026-04-01,Casey,Wetlands,10
4863,X00028,2026-06-23,Alex,Wetlands,5
4864,X00028,2026-01-10,Quinn,Wetlands,7
4865,X00028,2026-02-05,Taylor,Sunset Ridge,6
4866,X00028,2026-02-13,Taylor,Sunset Ridge,6
4867,X00028,2026-05-01,Taylor,Canyon Overlook,4
4868,X00029,2026-05-26,Morgan,Wetlands,6
4869,X00029,2026-02-14,Riley,Canyon Overlook,7
4870,X00029,2026-04-29,Quinn,Lake Edge,1
4871,X00029,2026-06-21,Alex,Wetlands,3
4872,X00030,2026-01-14,Morgan,Pine Lookout,7
4873,X00030,2026-02-01,Casey,Pine Lookout,7
4874,X00030,2026-03-24,Jordan,Wetlands,2
4875,X00030,2026-06-17,Taylor,Sunset Ridge,1
4876,X00030,2026-02-08,Casey,Rocky Pass,1
4877,X00031,2026-03-27,Alex,Rocky Pass,7
4878,X00031,2026-04-26,Taylor,Aspen Grove,4
4879,X00031,2026-02-23,Casey,Lake Edge,9
4880,X00031,2026-05-20,Taylor,Cliff Basin,1
4881,X00031,2026-05-02,Casey,Wetlands,10
4882,X00031,2026-04-06,Riley,Cliff Basin,3
4883,X00032,2026-06-15,Quinn,Wetlands,3
4884,X00032,2026-01-27,Morgan,Sunset Ridge,11
4885,X00032,2026-02-16,Morgan,Lake Edge,2
4886,X00032,2026-04-09,Sam,Cliff Basin,4
4887,X00032,2026-04-01,Jordan,Cliff Basin,3
4888,X00032,2026-02-08,Riley,Canyon Overlook,4
4889,X00032,2026-04-11,Casey,Rocky Pass,3
4890,X00033,2026-04-24,Taylor,Aspen Grove,4
4891,X00033,2026-04-28,Casey,Rocky Pass,7
4892,X00033,2026-04-08,Casey,Canyon Overlook,2
4893,X00033,2026-03-23,Riley,Cliff Basin,8
4894,X00034,2026-01-13,Riley,Aspen Grove,4
4895,X00034,2026-02-09,Riley,Pine Lookout,6
4896,X00034,2026-01-06,Morgan,Lake Edge,2
4897,X00034,2026-02-13,Morgan,Wetlands,3
4898,X00034,2026-06-11,Morgan,Canyon Overlook,7
4899,X00034,2026-05-09,Casey,Lake Edge,9
4900,X00034,2026-05-08,Casey,Lake Edge,9
4901,X00035,2026-01-07,Quinn,Rocky Pass,6
4902,X00035,2026-05-25,Morgan,Lake Edge,11
4903,X00035,2026-03-02,Alex,Wetlands,4
4904,X00035,2026-05-30,Quinn,Lake Edge,8
4905,X00035,2026-02-26,Sam,Lake Edge,5
4906,X00035,2026-06-16,Morgan,Canyon Overlook,8
4907,X00036,2026-06-10,Jordan,Wetlands,3
4908,X00036,2026-02-22,Sam,Lake Edge,2
4909,X00036,2026-02-13,Casey,Sunset Ridge,6
4910,X00036,2026-06-21,Alex,Aspen Grove,9
4911,X00036,2026-02-08,Morgan,Rocky Pass,5
4912,X00036,2026-03-01,Taylor,Pine Lookout,5
4913,X00037,2026-04-17,Quinn,Canyon Overlook,3
4914,X00037,2026-01-05,Quinn,Rocky Pass,1
4915,X00037,2026-05-22,Quinn,Lake Edge,8
4916,X00037,2026-02-09,Riley,Pine Lookout,9
4917,X00037,2026-01-23,Taylor,Cliff Basin,7
4918,X00037,2026-01-03,Morgan,Cliff Basin,11
4919,X00038,2026-01-21,Sam,Sunset Ridge,9
4920,X00038,2026-01-03,Taylor,Cliff Basin,2
4921,X00038,2026-04-20,Riley,Wetlands,1
4922,X00038,2026-01-20,Quinn,Wetlands,4
4923,X00038,2026-03-02,Sam,Pine Lookout,7
4924,X00038,2026-03-13,Quinn,Pine Lookout,5
4925,X00039,2026-05-07,Alex,Aspen Grove,7
4926,X00039,2026-05-08,Taylor,Pine Lookout,10
4927,X00039,2026-06-21,Riley,Pine Lookout,2
4928,X00039,2026-04-19,Morgan,Cliff Basin,9
4929,X00039,2026-03-17,Jordan,Cliff Basin,4
4930,X00039,2026-04-25,Sam,Sunset Ridge,4
4931,X00040,2026-06-28,Casey,Rocky Pass,11
4932,X00040,2026-06-27,Morgan,Cliff Basin,9
4933,X00040,2026-04-26,Morgan,Canyon Overlook,10
4934,X00040,2026-02-19,Quinn,Wetlands,2
4935,X00040,2026-01-30,Alex,Aspen Grove,7
4936,X00040,2026-06-13,Casey,Cliff Basin,6
4937,X00041,2026-04-10,Jordan,Wetlands,4
4938,X00041,2026-01-14,Jordan,Aspen Grove,1
4939,X00041,2026-05-13,Sam,Sunset Ridge,2
4940,X00041,2026-04-18,Riley,Lake Edge,6
4941,X00041,2026-04-26,Taylor,Aspen Grove,9
4942,X00041,2026-06-07,Jordan,Wetlands,4
4943,X00042,2026-05-06,Riley,Wetlands,7
4944,X00042,2026-01-12,Riley,Cliff Basin,4
4945,X00042,2026-02-18,Riley,Pine Lookout,6
4946,X00042,2026-05-19,Morgan,Cliff Basin,6
4947,X00042,2026-02-16,Sam,Rocky Pass,8
4948,X00042,2026-02-17,Quinn,Wetlands,1
4949,X00043,2026-01-21,Sam,Aspen Grove,7
4950,X00043,2026-03-23,Alex,Lake Edge,7
4951,X00043,2026-02-17,Alex,Aspen Grove,7
4952,X00043,2026-03-22,Sam,Lake Edge,6
4953,X00043,2026-06-02,Taylor,Pine Lookout,4
4954,X00043,2026-04-28,Quinn,Canyon Overlook,4
4955,X00043,2026-05-21,Taylor,Aspen Grove,5
4956,X00044,2026-05-10,Alex,Pine Lookout,8
4957,X00044,2026-01-06,Alex,Pine Lookout,3
4958,X00044,2026-03-08,Quinn,Rocky Pass,8
4959,X00044,2026-06-07,Taylor,Wetlands,3
4960,X00044,2026-01-24,Riley,Wetlands,11
4961,X00044,2026-06-18,Quinn,Rocky Pass,9
4962,X00044,2026-05-05,Morgan,Rocky Pass,10
4963,X00045,2026-03-03,Alex,Wetlands,9
4964,X00045,2026-03-21,Jordan,Cliff Basin,11
4965,X00045,2026-01-10,Quinn,Pine Lookout,5
4966,X00045,2026-01-04,Morgan,Aspen Grove,6
4967,X00046,2026-01-05,Riley,Wetlands,3
4968,X00046,2026-05-12,Casey,Rocky Pass,5
4969,X00046,2026-05-03,Riley,Wetlands,6
4970,X00046,2026-05-24,Riley,Cliff Basin,10
4971,X00046,2026-03-15,Riley,Rocky Pass,9
4972,X00047,2026-04-15,Casey,Pine Lookout,1
4973,X00047,2026-05-23,Morgan,Rocky Pass,3
4974,X00047,2026-01-11,Sam,Lake Edge,10
4975,X00047,2026-03-02,Morgan,Cliff Basin,2
4976,X00048,2026-03-19,Jordan,Rocky Pass,4
4977,X00048,2026-01-02,Alex,Lake Edge,1
4978,X00048,2026-04-18,Quinn,Aspen Grove,11
4979,X00048,2026-05-18,Taylor,Canyon Overlook,11
4980,X00048,2026-06-11,Jordan,Lake Edge,9
4981,X00048,2026-04-04,Casey,Aspen Grove,7
4982,X00049,2026-01-17,Quinn,Pine Lookout,5
4983,X00049,2026-05-15,Morgan,Cliff Basin,11
4984,X00049,2026-06-07,Taylor,Lake Edge,2
4985,X00049,2026-02-18,Riley,Aspen Grove,6
4986,X00049,2026-01-22,Alex,Rocky Pass,5
4987,X00049,2026-06-10,Alex,Cliff Basin,4
4988,X00049,2026-01-28,Sam,Aspen Grove,11
4989,X00050,2026-01-18,Quinn,Sunset Ridge,3
4990,X00050,2026-05-01,Alex,Cliff Basin,5
4991,X00050,2026-06-29,Morgan,Canyon Overlook,4
4992,X00050,2026-06-06,Morgan,Wetlands,8
4993,X00050,2026-06-21,Jordan,Wetlands,6
4994,X00050,2026-05-14,Quinn,Aspen Grove,1
4995,X00050,2026-04-28,Taylor,Cliff Basin,10
4996,X00051,2026-06-26,Taylor,Lake Edge,9
4997,X00051,2026-05-30,Sam,Sunset Ridge,2
4998,X00051,2026-03-03,Sam,Aspen Grove,3
4999,X00051,2026-04-24,Alex,Pine Lookout,4
5000,X00052,2026-02-27,Morgan,Aspen Grove,1
5001,X00052,2026-01-25,Quinn,Wetlands,1
5002,X00052,2026-04-19,Sam,Lake Edge,5
5003,X00052,2026-01-08,Riley,Aspen Grove,10
5004,X00052,2026-05-17,Quinn,Rocky Pass,7
5005,X00053,2026-02-12,Sam,Cliff Basin,4
5006,X00053,2026-02-20,Alex,Aspen Grove,9
5007,X00053,2026-01-11,Morgan,Pine Lookout,4
5008,X00053,2026-02-16,Casey,Rocky Pass,7
5009,X00053,2026-04-08,Jordan,Sunset Ridge,1
5010,X00053,2026-06-19,Morgan,Cliff Basin,8
5011,X00053,2026-04-24,Riley,Aspen Grove,5
5012,X00054,2026-04-09,Quinn,Lake Edge,4
5013,X00054,2026-03-31,Taylor,Pine Lookout,2
5014,X00054,2026-02-09,Quinn,Lake Edge,7
5015,X00054,2026-04-24,Quinn,Rocky Pass,3
5016,X00055,2026-06-23,Taylor,Rocky Pass,3
5017,X00055,2026-03-14,Sam,Lake Edge,8
5018,X00055,2026-04-27,Alex,Sunset Ridge,4
5019,X00055,2026-05-08,Riley,Lake Edge,5
5020,X00056,2026-04-12,Taylor,Lake Edge,8
5021,X00056,2026-02-01,Sam,Canyon Overlook,5
5022,X00056,2026-05-02,Alex,Pine Lookout,9
5023,X00056,2026-02-04,Jordan,Wetlands,8
5024,X00056,2026-01-11,Casey,Rocky Pass,11
5025,X00056,2026-04-21,Taylor,Canyon Overlook,4
5026,X00056,2026-04-10,Morgan,Aspen Grove,7
5027,X00057,2026-02-23,Riley,Wetlands,2
5028,X00057,2026-04-01,Taylor,Canyon Overlook,6
5029,X00057,2026-01-13,Alex,Cliff Basin,4
5030,X00057,2026-01-10,Alex,Sunset Ridge,11
5031,X00057,2026-02-10,Casey,Pine Lookout,11
5032,X00057,2026-04-20,Sam,Lake Edge,8
5033,X00057,2026-02-08,Jordan,Pine Lookout,8
5034,X00058,2026-02-13,Riley,Cliff Basin,3
5035,X00058,2026-01-28,Taylor,Cliff Basin,4
5036,X00058,2026-06-01,Alex,Aspen Grove,7
5037,X00058,2026-05-10,Taylor,Aspen Grove,11
5038,X00058,2026-06-11,Casey,Rocky Pass,11
5039,X00059,2026-02-20,Morgan,Pine Lookout,10
5040,X00059,2026-03-21,Quinn,Sunset Ridge,9
5041,X00059,2026-05-06,Riley,Lake Edge,11
5042,X00059,2026-03-01,Casey,Sunset Ridge,8
5043,X00059,2026-04-03,Taylor,Canyon Overlook,5
5044,X00059,2026-05-12,Riley,Wetlands,8
5045,X00059,2026-04-29,Sam,Lake Edge,1
5046,X00060,2026-04-28,Sam,Cliff Basin,9
5047,X00060,2026-05-05,Jordan,Cliff Basin,3
5048,X00060,2026-05-06,Taylor,Rocky Pass,11
5049,X00060,2026-02-06,Casey,Cliff Basin,4
5050,X00060,2026-01-01,Morgan,Lake Edge,11
5051,X00060,2026-06-05,Morgan,Rocky Pass,1
5052,X00061,2026-06-12,Jordan,Wetlands,10
5053,X00061,2026-03-09,Taylor,Lake Edge,4
5054,X00061,2026-06-13,Jordan,Rocky Pass,6
5055,X00061,2026-05-29,Alex,Pine Lookout,1
5056,X00061,2026-01-26,Quinn,Wetlands,6
5057,X00062,2026-05-27,Casey,Sunset Ridge,4
5058,X00062,2026-02-06,Taylor,Canyon Overlook,5
5059,X00062,2026-02-03,Taylor,Cliff Basin,7
5060,X00062,2026-05-23,Taylor,Wetlands,5
5061,X00062,2026-01-06,Quinn,Cliff Basin,4
5062,X00062,2026-02-17,Quinn,Aspen Grove,9
5063,X00062,2026-04-25,Casey,Sunset Ridge,10
5064,X00063,2026-05-04,Jordan,Pine Lookout,11
5065,X00063,2026-05-12,Riley,Lake Edge,3
5066,X00063,2026-02-04,Morgan,Canyon Overlook,4
5067,X00063,2026-03-31,Riley,Pine Lookout,7
5068,X00063,2026-05-23,Alex,Sunset Ridge,5
5069,X00064,2026-02-01,Alex,Pine Lookout,10
5070,X00064,2026-03-22,Jordan,Canyon Overlook,2
5071,X00064,2026-01-24,Taylor,Pine Lookout,10
5072,X00064,2026-02-27,Sam,Pine Lookout,8
5073,X00065,2026-02-25,Taylor,Pine Lookout,2
5074,X00065,2026-05-03,Taylor,Pine Lookout,4
5075,X00065,2026-01-08,Taylor,Canyon Overlook,11
5076,X00065,2026-06-03,Quinn,Pine Lookout,2
5077,X00065,2026-05-17,Quinn,Pine Lookout,6
5078,X00066,2026-04-13,Riley,Pine Lookout,4
5079,X00066,2026-01-15,Alex,Canyon Overlook,6
5080,X00066,2026-04-06,Casey,Canyon Overlook,3
5081,X00066,2026-03-11,Taylor,Lake Edge,2
5082,X00066,2026-04-07,Taylor,Wetlands,10
5083,X00066,2026-02-23,Taylor,Cliff Basin,8
5084,X00066,2026-01-02,Morgan,Lake Edge,6
5085,X00067,2026-01-05,Sam,Sunset Ridge,7
5086,X00067,2026-05-23,Jordan,Rocky Pass,11
5087,X00067,2026-06-13,Riley,Pine Lookout,10
5088,X00067,2026-02-25,Sam,Lake Edge,7
5089,X00067,2026-03-16,Morgan,Sunset Ridge,10
5090,X00067,2026-03-12,Quinn,Lake Edge,4
5091,X00067,2026-05-18,Taylor,Aspen Grove,8
5092,X00068,2026-06-04,Riley,Cliff Basin,8
5093,X00068,2026-05-28,Alex,Sunset Ridge,8
5094,X00068,2026-03-21,Sam,Canyon Overlook,2
5095,X00068,2026-04-19,Jordan,Cliff Basin,10
5096,X00068,2026-01-05,Casey,Canyon Overlook,5
5097,X00069,2026-06-25,Taylor,Pine Lookout,8
5098,X00069,2026-06-01,Sam,Wetlands,2
5099,X00069,2026-05-13,Quinn,Aspen Grove,7
5100,X00069,2026-05-09,Riley,Wetlands,6
5101,X00069,2026-06-11,Alex,Sunset Ridge,8
5102,X00069,2026-02-04,Jordan,Pine Lookout,10
5103,X00069,2026-02-09,Jordan,Cliff Basin,9
5104,X00070,2026-04-22,Casey,Rocky Pass,9
5105,X00070,2026-01-07,Casey,Canyon Overlook,11
5106,X00070,2026-03-20,Quinn,Cliff Basin,9
5107,X00070,2026-02-01,Morgan,Pine Lookout,7
5108,X00070,2026-06-11,Riley,Canyon Overlook,1
5109,X00070,2026-02-13,Sam,Cliff Basin,10
5110,X00070,2026-04-25,Taylor,Pine Lookout,8
5111,X00071,2026-05-01,Alex,Rocky Pass,6
5112,X00071,2026-02-21,Riley,Sunset Ridge,1
5113,X00071,2026-01-06,Quinn,Pine Lookout,4
5114,X00071,2026-01-23,Sam,Wetlands,7
5115,X00072,2026-02-01,Sam,Sunset Ridge,7
5116,X00072,2026-01-29,Riley,Rocky Pass,7
5117,X00072,2026-06-17,Jordan,Wetlands,2
5118,X00072,2026-05-20,Jordan,Cliff Basin,3
5119,X00072,2026-03-22,Casey,Canyon Overlook,6
5120,X00072,2026-05-13,Sam,Wetlands,7
5121,X00073,2026-06-28,Taylor,Rocky Pass,5
5122,X00073,2026-02-23,Alex,Rocky Pass,9
5123,X00073,2026-04-12,Quinn,Wetlands,6
5124,X00073,2026-06-29,Sam,Aspen Grove,1
5125,X00073,2026-05-10,Casey,Rocky Pass,9
5126,X00073,2026-05-09,Taylor,Sunset Ridge,8
5127,X00074,2026-06-27,Casey,Aspen Grove,10
5128,X00074,2026-04-16,Riley,Lake Edge,11
5129,X00074,2026-03-18,Riley,Cliff Basin,6
5130,X00074,2026-02-13,Sam,Aspen Grove,11
5131,X00074,2026-05-20,Quinn,Lake Edge,11
5132,X00074,2026-04-12,Morgan,Rocky Pass,3
5133,X00074,2026-04-23,Casey,Aspen Grove,2
5134,X00075,2026-05-29,Quinn,Wetlands,10
5135,X00075,2026-03-02,Alex,Pine Lookout,6
5136,X00075,2026-01-17,Jordan,Sunset Ridge,4
5137,X00075,2026-01-26,Riley,Wetlands,11
5138,X00075,2026-03-20,Alex,Wetlands,5
5139,X00075,2026-03-30,Alex,Sunset Ridge,11
5140,X00075,2026-04-15,Sam,Sunset Ridge,8
5141,X00076,2026-02-01,Casey,Sunset Ridge,5
5142,X00076,2026-04-06,Morgan,Canyon Overlook,1
5143,X00076,2026-02-26,Taylor,Cliff Basin,10
5144,X00076,2026-01-13,Quinn,Pine Lookout,1
5145,X00076,2026-01-07,Casey,Cliff Basin,11
5146,X00076,2026-03-22,Jordan,Aspen Grove,8
5147,X00077,2026-01-13,Sam,Canyon Overlook,5
5148,X00077,2026-05-24,Sam,Lake Edge,2
5149,X00077,2026-06-26,Quinn,Cliff Basin,7
5150,X00077,2026-05-30,Taylor,Lake Edge,1
5151,X00077,2026-01-31,Riley,Cliff Basin,6
5152,X00077,2026-04-25,Morgan,Canyon Overlook,4
5153,X00077,2026-06-20,Morgan,Aspen Grove,9
5154,X00078,2026-02-24,Jordan,Rocky Pass,4
5155,X00078,2026-05-24,Taylor,Canyon Overlook,11
5156,X00078,2026-03-24,Taylor,Wetlands,5
5157,X00078,2026-04-03,Morgan,Aspen Grove,9
5158,X00078,2026-05-08,Sam,Sunset Ridge,11
5159,X00078,2026-04-29,Sam,Lake Edge,11
5160,X00079,2026-05-06,Quinn,Sunset Ridge,9
5161,X00079,2026-06-11,Sam,Wetlands,7
5162,X00079,2026-02-03,Riley,Cliff Basin,11
5163,X00079,2026-05-03,Sam,Cliff Basin,10
5164,X00079,2026-03-18,Taylor,Aspen Grove,9
5165,X00080,2026-06-07,Alex,Aspen Grove,1
5166,X00080,2026-01-15,Jordan,Rocky Pass,9
5167,X00080,2026-05-06,Sam,Rocky Pass,3
5168,X00080,2026-06-20,Sam,Cliff Basin,7
5169,X00080,2026-03-16,Sam,Lake Edge,1
5170,X00080,2026-03-30,Riley,Pine Lookout,7
5171,X00081,2026-01-18,Jordan,Cliff Basin,9
5172,X00081,2026-01-19,Morgan,Cliff Basin,9
5173,X00081,2026-01-26,Quinn,Canyon Overlook,10
5174,X00081,2026-02-06,Alex,Canyon Overlook,10
5175,X00081,2026-04-22,Sam,Wetlands,4
5176,X00082,2026-04-06,Alex,Aspen Grove,7
5177,X00082,2026-04-23,Jordan,Pine Lookout,3
5178,X00082,2026-05-02,Riley,Canyon Overlook,10
5179,X00082,2026-02-11,Casey,Cliff Basin,2
5180,X00083,2026-03-30,Taylor,Wetlands,5
5181,X00083,2026-04-29,Riley,Sunset Ridge,3
5182,X00083,2026-06-14,Jordan,Canyon Overlook,6
5183,X00083,2026-01-16,Quinn,Cliff Basin,6
5184,X00083,2026-01-04,Sam,Cliff Basin,4
5185,X00084,2026-02-16,Taylor,Wetlands,5
5186,X00084,2026-02-27,Riley,Pine Lookout,4
5187,X00084,2026-03-24,Riley,Canyon Overlook,4
5188,X00084,2026-06-05,Taylor,Sunset Ridge,10
5189,X00084,2026-06-14,Quinn,Rocky Pass,5
5190,X00085,2026-02-24,Quinn,Canyon Overlook,4
5191,X00085,2026-01-30,Quinn,Sunset Ridge,1
5192,X00085,2026-05-24,Alex,Pine Lookout,6
5193,X00085,2026-03-18,Casey,Canyon Overlook,1
5194,X00085,2026-01-24,Sam,Wetlands,5
5195,X00085,2026-04-05,Alex,Rocky Pass,7
5196,X00086,2026-05-30,Alex,Lake Edge,4
5197,X00086,2026-06-15,Jordan,Aspen Grove,4
5198,X00086,2026-01-09,Casey,Sunset Ridge,7
5199,X00086,2026-06-11,Jordan,Wetlands,7
5200,X00086,2026-01-08,Quinn,Cliff Basin,4
5201,X00087,2026-02-23,Sam,Aspen Grove,3
5202,X00087,2026-04-09,Sam,Pine Lookout,9
5203,X00087,2026-01-27,Quinn,Rocky Pass,5
5204,X00087,2026-01-09,Quinn,Aspen Grove,6
5205,X00087,2026-05-23,Taylor,Rocky Pass,6
5206,X00087,2026-01-23,Riley,Canyon Overlook,8
5207,X00087,2026-03-29,Taylor,Aspen Grove,8
5208,X00088,2026-03-15,Riley,Sunset Ridge,8
5209,X00088,2026-05-12,Casey,Lake Edge,9
5210,X00088,2026-06-25,Jordan,Canyon Overlook,2
5211,X00088,2026-05-10,Sam,Lake Edge,2
5212,X00089,2026-02-22,Quinn,Aspen Grove,2
5213,X00089,2026-02-10,Sam,Rocky Pass,1
5214,X00089,2026-06-04,Riley,Canyon Overlook,11
5215,X00089,2026-05-15,Quinn,Aspen Grove,7
5216,X00090,2026-05-17,Sam,Canyon Overlook,8
5217,X00090,2026-06-11,Quinn,Aspen Grove,1
5218,X00090,2026-05-13,Alex,Pine Lookout,2
5219,X00090,2026-01-31,Riley,Canyon Overlook,4
5220,X00090,2026-02-22,Morgan,Aspen Grove,9
5221,X00091,2026-02-05,Sam,Cliff Basin,9
5222,X00091,2026-06-02,Jordan,Canyon Overlook,3
5223,X00091,2026-03-26,Riley,Cliff Basin,10
5224,X00091,2026-05-29,Sam,Lake Edge,1
5225,X00091,2026-06-16,Casey,Canyon Overlook,9
5226,X00091,2026-01-18,Morgan,Lake Edge,8
5227,X00092,2026-05-25,Morgan,Wetlands,10
5228,X00092,2026-05-07,Morgan,Aspen Grove,10
5229,X00092,2026-06-26,Morgan,Aspen Grove,1
5230,X00092,2026-06-21,Taylor,Canyon Overlook,5
5231,X00092,2026-03-05,Taylor,Sunset Ridge,1
5232,X00092,2026-02-19,Morgan,Canyon Overlook,7
5233,X00092,2026-03-10,Morgan,Lake Edge,3
5234,X00093,2026-03-06,Alex,Wetlands,7
5235,X00093,2026-06-26,Morgan,Rocky Pass,5
5236,X00093,2026-04-10,Alex,Canyon Overlook,3
5237,X00093,2026-04-01,Sam,Rocky Pass,6
5238,X00093,2026-06-15,Morgan,Lake Edge,11
5239,X00093,2026-03-04,Riley,Canyon Overlook,4
5240,X00093,2026-04-20,Morgan,Rocky Pass,2
5241,X00094,2026-04-04,Casey,Pine Lookout,10
5242,X00094,2026-06-15,Jordan,Wetlands,2
5243,X00094,2026-05-09,Quinn,Canyon Overlook,9
5244,X00094,2026-01-23,Morgan,Wetlands,2
5245,X00094,2026-03-21,Jordan,Wetlands,6
5246,X00094,2026-02-18,Casey,Lake Edge,6
5247,X00094,2026-05-23,Alex,Aspen Grove,2
5248,X00095,2026-01-29,Casey,Cliff Basin,3
5249,X00095,2026-02-12,Morgan,Pine Lookout,8
5250,X00095,2026-05-30,Alex,Pine Lookout,1
5251,X00095,2026-03-23,Morgan,Wetlands,8
5252,X00095,2026-04-10,Sam,Cliff Basin,9
5253,X00095,2026-05-27,Riley,Cliff Basin,2
5254,X00096,2026-05-30,Alex,Sunset Ridge,11
5255,X00096,2026-01-09,Casey,Aspen Grove,10
5256,X00096,2026-01-30,Jordan,Aspen Grove,10
5257,X00096,2026-03-15,Riley,Cliff Basin,2
5258,X00096,2026-04-27,Riley,Aspen Grove,4
5259,X00097,2026-03-25,Sam,Sunset Ridge,6
5260,X00097,2026-02-11,Alex,Rocky Pass,3
5261,X00097,2026-03-27,Sam,Wetlands,9
5262,X00097,2026-04-11,Jordan,Wetlands,1
5263,X00097,2026-06-03,Sam,Sunset Ridge,1
5264,X00097,2026-03-03,Jordan,Wetlands,1
5265,X00097,2026-02-08,Quinn,Wetlands,4
5266,X00098,2026-01-09,Taylor,Wetlands,8
5267,X00098,2026-04-03,Riley,Lake Edge,1
5268,X00098,2026-04-29,Quinn,Aspen Grove,4
5269,X00098,2026-01-16,Jordan,Pine Lookout,11
5270,X00098,2026-04-08,Alex,Lake Edge,6
5271,X00098,2026-01-29,Jordan,Pine Lookout,4
5272,X00098,2026-05-31,Morgan,Canyon Overlook,10
5273,X00099,2026-05-25,Alex,Cliff Basin,2
5274,X00099,2026-01-20,Morgan,Sunset Ridge,6
5275,X00099,2026-06-26,Morgan,Cliff Basin,9
5276,X00099,2026-01-03,Taylor,Aspen Grove,4
5277,X00099,2026-03-14,Morgan,Lake Edge,5
5278,X00100,2026-03-10,Jordan,Rocky Pass,3
5279,X00100,2026-02-28,Taylor,Lake Edge,8
5280,X00100,2026-02-02,Alex,Sunset Ridge,7
5281,X00100,2026-03-07,Alex,Pine Lookout,3
5282,X00100,2026-06-26,Quinn,Wetlands,4
5283,X00100,2026-04-17,Jordan,Pine Lookout,3
5284,X00101,2026-03-02,Taylor,Rocky Pass,10
5285,X00101,2026-04-15,Jordan,Wetlands,2
5286,X00101,2026-01-04,Morgan,Pine Lookout,8
5287,X00101,2026-04-20,Sam,Aspen Grove,1
5288,X00101,2026-03-06,Taylor,Aspen Grove,8
5289,X00101,2026-01-22,Jordan,Pine Lookout,7
5290,X00101,2026-03-10,Taylor,Rocky Pass,3
5291,X00102,2026-02-06,Taylor,Lake Edge,9
5292,X00102,2026-01-20,Casey,Pine Lookout,5
5293,X00102,2026-02-27,Sam,Cliff Basin,7
5294,X00102,2026-01-05,Morgan,Canyon Overlook,2
5295,X00102,2026-05-09,Sam,Aspen Grove,9
5296,X00102,2026-04-05,Riley,Cliff Basin,4
5297,X00103,2026-01-19,Casey,Rocky Pass,11
5298,X00103,2026-03-29,Jordan,Sunset Ridge,10
5299,X00103,2026-01-20,Quinn,Cliff Basin,9
5300,X00103,2026-04-30,Jordan,Rocky Pass,9
5301,X00104,2026-05-05,Casey,Lake Edge,10
5302,X00104,2026-03-29,Taylor,Canyon Overlook,5
5303,X00104,2026-05-24,Alex,Pine Lookout,9
5304,X00104,2026-01-16,Quinn,Canyon Overlook,3
5305,X00104,2026-06-04,Taylor,Wetlands,2
5306,X00105,2026-05-12,Quinn,Pine Lookout,11
5307,X00105,2026-02-06,Taylor,Pine Lookout,3
5308,X00105,2026-04-27,Jordan,Cliff Basin,6
5309,X00105,2026-04-04,Jordan,Cliff Basin,2
5310,X00105,2026-03-24,Morgan,Sunset Ridge,5
5311,X00105,2026-01-21,Alex,Cliff Basin,11
5312,X00106,2026-04-20,Riley,Sunset Ridge,9
5313,X00106,2026-02-02,Morgan,Cliff Basin,1
5314,X00106,2026-04-04,Jordan,Aspen Grove,6
5315,X00106,2026-01-25,Morgan,Rocky Pass,8
5316,X00106,2026-02-18,Sam,Rocky Pass,9
5317,X00107,2026-05-12,Alex,Cliff Basin,9
5318,X00107,2026-05-28,Riley,Aspen Grove,1
5319,X00107,2026-03-18,Quinn,Pine Lookout,11
5320,X00107,2026-04-12,Taylor,Cliff Basin,5
