ship_date,order_id,carrier,shipment_id,origin_state,shipping_cost,service_level,dest_state
2025-01-19,ORD0000370,ups,SHP000671,IL,41.51,ground,WA
2025-08-19,ORD0000385,dhl,SHP001563,TX,29.51,ground,CA
2025-09-26,ORD0000328,usps,SHP001780,CA,40.47,ground,IL
2025-07-11,ORD0000580,dhl,SHP001080,AZ,35.18,ground,NY
2025-09-19,ORD0000385,fedex,SHP000585,CO,40.31,ground,CA
2025-09-16,ORD0000549,fedex,SHP000478,CO,26.96,ground,CO
2025-09-29,ORD0001841,fedex,SHP001126,CA,43.22,2_day,TX
2025-09-01,ORD0000836,fedex,SHP000973,AZ,30.97,ground,WA
2025-10-01,ORD0000170,ups,SHP000791,WA,25.38,ground,AZ
2025-12-20,ORD0001095,usps,SHP001447,WA,28.87,ground,TX
2025-09-12,ORD0000952,fedex,SHP001747,CA,30.56,2_day,WA
2025-12-31,ORD0001931,usps,SHP001518,CO,13.0,2_day,IL
2025-06-01,ORD0001171,usps,SHP000280,NY,38.76,overnight,CO
2025-07-09,ORD0000935,usps,SHP001222,AZ,42.34,2_day,IL
2025-06-14,ORD0001641,usps,SHP001176,WA,12.51,ground,CA
2025-01-24,ORD0001686,ups,SHP000819,NY,22.75,ground,IL
2025-03-23,ORD0001160,fedex,SHP000135,TX,27.58,overnight,CA
2025-02-09,ORD0000521,ups,SHP000366,NY,13.78,ground,NY
2025-12-20,ORD0001545,usps,SHP000681,TX,24.76,ground,NY
2025-11-14,ORD0001220,fedex,SHP000518,IL,23.08,ground,FL
2025-02-17,ORD0001657,fedex,SHP000587,NY,5.13,2_day,FL
2025-02-19,ORD0000279,ups,SHP001493,WA,25.22,2_day,CO
2025-12-02,ORD0000922,dhl,SHP001348,TX,25.1,2_day,NY
2025-04-06,ORD0001177,ups,SHP000018,CO,7.92,ground,FL
2025-07-11,ORD0002096,ups,SHP001304,FL,35.91,ground,CA
2025-10-25,ORD0000882,fedex,SHP001757,WA,24.33,ground,WA
2025-05-25,ORD0001112,usps,SHP000615,FL,13.52,overnight,IL
2025-02-23,ORD0000328,fedex,SHP000770,CA,43.44,2_day,AZ
2025-07-13,ORD0000418,fedex,SHP000536,NY,44.43,ground,IL
2025-05-22,ORD0000748,usps,SHP000342,IL,20.15,ground,CO
2025-05-06,ORD0002160,ups,SHP001778,CO,7.22,ground,TX
2025-07-23,ORD0001220,fedex,SHP000721,WA,30.19,2_day,CO
2025-04-02,ORD0000658,ups,SHP001697,CO,28.96,ground,TX
2025-01-12,ORD0000541,usps,SHP000477,FL,42.84,ground,IL
2025-09-13,ORD0001449,dhl,SHP001253,TX,44.02,ground,NY
2025-10-26,ORD0001951,fedex,SHP001670,IL,22.5,ground,CA
2025-06-18,ORD0000728,ups,SHP001091,FL,41.48,overnight,FL
2025-10-09,ORD0000969,dhl,SHP000456,CO,33.69,ground,IL
2025-04-20,ORD0001060,dhl,SHP000385,CA,10.66,ground,CA
2025-07-26,ORD0001383,usps,SHP000748,FL,12.53,2_day,CA
2025-07-14,ORD0000580,fedex,SHP001373,AZ,18.73,ground,WA
2025-10-20,ORD0001637,usps,SHP000058,FL,5.76,2_day,NY
2025-05-24,ORD0001154,ups,SHP000266,CA,7.96,ground,CA
2025-05-25,ORD0000020,fedex,SHP001570,IL,18.26,ground,CA
2025-06-14,ORD0000043,fedex,SHP000869,CO,25.66,ground,CO
2025-12-08,ORD0001603,ups,SHP001168,TX,30.42,2_day,WA
2025-09-22,ORD0001821,usps,SHP000366,TX,22.73,2_day,AZ
2025-11-25,ORD0001995,usps,SHP000892,IL,11.07,ground,AZ
2025-01-17,ORD0001487,fedex,SHP001772,AZ,16.88,ground,IL
2025-07-20,ORD0001410,usps,SHP000646,NY,36.49,ground,CO
2025-07-02,ORD0001059,fedex,SHP000928,IL,21.77,2_day,NY
2025-07-15,ORD0000146,usps,SHP001061,TX,5.67,ground,TX
2025-12-23,ORD0001554,dhl,SHP001450,NY,10.16,ground,TX
2025-04-14,ORD0000808,usps,SHP000736,CA,39.46,ground,IL
2025-06-24,ORD0001269,ups,SHP000293,IL,12.3,ground,IL
2025-03-15,ORD0000638,fedex,SHP001062,NY,23.56,ground,TX
2025-05-19,ORD0001314,fedex,SHP001533,CA,10.22,ground,NY
2025-01-10,ORD0000148,fedex,SHP001476,WA,20.04,ground,FL
2025-06-13,ORD0001043,dhl,SHP000274,IL,31.39,2_day,TX
2025-07-22,ORD0001652,ups,SHP000630,AZ,8.67,ground,TX
2025-03-21,ORD0001265,usps,SHP001076,AZ,20.57,ground,WA
2025-12-05,ORD0001861,dhl,SHP000779,WA,40.51,ground,IL
2025-03-16,ORD0001800,fedex,SHP000702,TX,23.28,overnight,NY
2025-11-02,ORD0000096,usps,SHP000310,TX,30.87,ground,CA
2025-12-07,ORD0001152,ups,SHP000663,TX,38.53,2_day,CO
2025-10-19,ORD0000883,usps,SHP000183,TX,43.37,ground,AZ
2025-06-21,ORD0001437,fedex,SHP000384,AZ,32.53,ground,NY
2025-04-17,ORD0000208,fedex,SHP000213,TX,44.05,2_day,AZ
2025-11-29,ORD0001671,ups,SHP000422,CO,12.87,2_day,TX
2025-06-17,ORD0001670,ups,SHP000111,TX,32.74,ground,CO
2025-01-18,ORD0001629,ups,SHP001373,AZ,41.94,overnight,NY
2025-04-05,ORD0000844,ups,SHP000402,CA,28.4,ground,FL
2025-02-02,ORD0001543,usps,SHP001301,AZ,33.38,2_day,CA
2025-01-15,ORD0000481,fedex,SHP000844,TX,28.68,overnight,AZ
2025-07-06,ORD0000840,usps,SHP000673,FL,42.79,overnight,TX
2025-01-22,ORD0000856,ups,SHP000469,FL,27.83,2_day,FL
2025-03-28,ORD0001995,usps,SHP001371,AZ,20.39,ground,FL
2025-02-14,ORD0001354,fedex,SHP001537,CA,28.39,ground,AZ
2025-06-23,ORD0001165,fedex,SHP000798,FL,9.47,overnight,NY
2025-02-28,ORD0000211,usps,SHP000175,CO,24.99,ground,NY
2025-06-08,ORD0000650,fedex,SHP001721,CO,18.46,2_day,NY
2025-01-27,ORD0001959,fedex,SHP000190,AZ,9.74,2_day,CO
2025-06-17,ORD0001389,dhl,SHP001504,NY,9.24,2_day,IL
2025-01-29,ORD0001193,ups,SHP000844,TX,19.39,ground,NY
2025-08-18,ORD0001420,ups,SHP000771,TX,14.19,ground,CO
2025-10-15,ORD0001070,usps,SHP001445,CO,32.26,ground,IL
2025-06-11,ORD0001271,ups,SHP000797,AZ,44.31,ground,FL
2025-10-31,ORD0001615,ups,SHP001591,AZ,11.8,2_day,WA
2025-03-10,ORD0000973,ups,SHP000512,AZ,11.94,ground,FL
2025-06-19,ORD0001420,usps,SHP001015,AZ,17.32,ground,IL
2025-07-03,ORD0001371,usps,SHP000104,CA,31.06,ground,TX
2025-05-24,ORD0001232,ups,SHP001578,IL,4.3,ground,CA
2025-07-29,ORD0000268,ups,SHP000932,IL,22.31,2_day,NY
2025-08-12,ORD0001351,ups,SHP001174,AZ,17.86,2_day,NY
2025-09-06,ORD0000917,ups,SHP001270,AZ,7.29,ground,FL
2025-12-30,ORD0001389,ups,SHP000117,NY,8.5,ground,WA
2025-05-22,ORD0001707,dhl,SHP000893,AZ,25.23,ground,CO
2025-07-07,ORD0000365,ups,SHP001162,TX,22.39,2_day,CA
2025-03-25,ORD0002033,fedex,SHP000522,TX,28.58,2_day,CA
2025-04-20,ORD0000173,dhl,SHP001276,NY,38.78,2_day,NY
2025-07-09,ORD0000542,fedex,SHP001190,TX,19.35,ground,CO
2025-06-22,ORD0000427,dhl,SHP000210,AZ,18.23,ground,TX
2025-11-30,ORD0000158,ups,SHP001059,CO,12.8,2_day,CA
2025-09-18,ORD0001069,usps,SHP001658,WA,23.4,ground,NY
2025-08-18,ORD0001592,fedex,SHP001080,TX,39.52,ground,TX
2025-09-29,ORD0000226,usps,SHP000022,WA,19.19,overnight,CO
2025-09-08,ORD0000536,dhl,SHP000358,TX,14.03,ground,AZ
2025-12-12,ORD0000300,fedex,SHP000426,NY,32.46,overnight,IL
2025-12-06,ORD0001065,ups,SHP000679,FL,44.54,ground,FL
2025-08-16,ORD0002108,usps,SHP000011,CO,31.11,ground,CO
2025-04-02,ORD0001350,fedex,SHP001301,FL,34.74,ground,NY
2025-09-15,ORD0001261,fedex,SHP001281,AZ,43.0,2_day,FL
2025-03-19,ORD0001162,fedex,SHP000141,TX,12.08,ground,FL
2025-01-14,ORD0001912,ups,SHP001636,NY,27.37,ground,AZ
2025-08-23,ORD0001176,fedex,SHP000399,CA,37.0,2_day,CA
2025-02-06,ORD0000190,fedex,SHP001645,FL,37.79,ground,NY
2025-12-31,ORD0001294,ups,SHP000376,CO,17.83,ground,WA
2025-12-24,ORD0001692,fedex,SHP000140,IL,21.38,ground,NY
2025-10-26,ORD0000796,fedex,SHP001103,CO,6.07,ground,IL
2025-06-08,ORD0000171,ups,SHP001028,NY,34.8,2_day,TX
2025-04-22,ORD0000536,usps,SHP000035,NY,27.63,ground,WA
2025-03-28,ORD0000621,usps,SHP000826,CA,13.39,overnight,TX
2025-12-15,ORD0001933,dhl,SHP001403,WA,19.85,2_day,TX
2025-08-02,ORD0000007,fedex,SHP001190,NY,9.68,2_day,FL
2025-12-27,ORD0000884,usps,SHP000300,NY,41.26,2_day,IL
2025-02-16,ORD0001111,ups,SHP001130,NY,34.63,ground,CO
2025-08-09,ORD0000913,fedex,SHP000095,NY,24.94,ground,TX
2025-10-13,ORD0000639,usps,SHP001055,AZ,12.93,ground,IL
2025-04-05,ORD0000007,usps,SHP001721,CA,32.88,2_day,AZ
2025-10-11,ORD0000678,usps,SHP000359,CO,22.02,overnight,AZ
2025-08-17,ORD0001626,fedex,SHP000443,WA,20.63,ground,TX
2025-02-05,ORD0000464,ups,SHP000429,NY,13.09,ground,FL
2025-05-16,ORD0000731,fedex,SHP000807,IL,28.96,ground,FL
2025-09-16,ORD0001618,ups,SHP001204,CA,23.78,ground,WA
2025-01-09,ORD0002080,ups,SHP001025,IL,37.48,ground,FL
2025-07-16,ORD0000141,fedex,SHP000097,FL,33.32,2_day,WA
2025-10-04,ORD0000393,dhl,SHP000029,NY,31.26,ground,CA
2025-11-12,ORD0001866,ups,SHP000487,CA,8.87,2_day,AZ
2025-11-07,ORD0001245,usps,SHP001638,AZ,27.01,ground,CA
2025-05-21,ORD0000693,fedex,SHP000160,IL,42.96,ground,NY
2025-05-04,ORD0001798,ups,SHP000879,FL,22.04,overnight,IL
2025-04-24,ORD0000735,ups,SHP000794,IL,28.02,2_day,FL
2025-02-03,ORD0001093,usps,SHP000821,CO,35.28,ground,IL
2025-10-25,ORD0000989,fedex,SHP001388,AZ,9.65,ground,AZ
2025-11-26,ORD0001344,fedex,SHP001459,AZ,36.31,ground,FL
2025-04-15,ORD0000374,dhl,SHP000015,AZ,43.1,ground,FL
2025-09-09,ORD0001235,fedex,SHP000980,CO,39.54,ground,FL
2025-01-14,ORD0001667,fedex,SHP001077,NY,27.41,2_day,IL
2025-01-07,ORD0001453,ups,SHP000591,FL,14.77,ground,AZ
2025-01-30,ORD0001874,ups,SHP000213,AZ,39.04,ground,AZ
2025-08-01,ORD0001937,ups,SHP001633,WA,12.16,2_day,TX
2025-10-24,ORD0001393,fedex,SHP001280,CA,41.59,2_day,WA
2025-12-27,ORD0000016,ups,SHP000910,CA,40.18,ground,CA
2025-09-14,ORD0001959,ups,SHP000829,IL,13.13,ground,NY
2025-10-07,ORD0001315,usps,SHP001611,IL,24.68,ground,NY
2025-03-10,ORD0000892,fedex,SHP000906,CA,37.09,2_day,AZ
2025-09-06,ORD0000577,ups,SHP000656,CA,42.45,ground,CA
2025-06-20,ORD0001994,usps,SHP000291,FL,35.77,2_day,CO
2025-08-10,ORD0001088,usps,SHP001316,CA,30.28,ground,AZ
2025-01-20,ORD0002153,fedex,SHP001352,CO,11.93,ground,IL
2025-11-06,ORD0000079,fedex,SHP000458,WA,13.59,ground,CO
2025-07-10,ORD0000318,usps,SHP001755,NY,7.0,ground,FL
2025-02-03,ORD0000065,usps,SHP000027,CA,41.69,ground,IL
2025-05-01,ORD0001762,usps,SHP000083,WA,14.47,ground,CA
2025-08-11,ORD0000729,dhl,SHP001120,CO,19.92,ground,CO
2025-02-13,ORD0001551,usps,SHP001379,WA,36.51,ground,NY
2025-02-10,ORD0000256,fedex,SHP001416,CO,26.21,ground,IL
2025-11-01,ORD0001208,fedex,SHP000190,IL,33.67,ground,AZ
2025-11-24,ORD0001603,fedex,SHP000791,CA,28.46,2_day,IL
2025-07-30,ORD0000541,usps,SHP000927,CA,16.81,overnight,CO
2025-11-12,ORD0000790,usps,SHP001269,CO,12.85,ground,FL
2025-04-29,ORD0001728,ups,SHP001067,TX,20.27,ground,WA
2025-02-04,ORD0001265,fedex,SHP001680,CO,4.61,ground,WA
2025-05-06,ORD0001721,usps,SHP000015,CO,9.91,2_day,NY
2025-06-27,ORD0000701,ups,SHP001078,AZ,25.91,ground,CO
2025-04-23,ORD0001716,usps,SHP001771,IL,22.38,ground,CO
2025-12-01,ORD0001464,dhl,SHP001284,TX,29.7,ground,TX
2025-03-19,ORD0001918,ups,SHP001514,CO,17.1,ground,FL
2025-09-04,ORD0000378,usps,SHP000989,NY,22.85,ground,FL
2025-02-04,ORD0000500,usps,SHP000295,NY,31.63,2_day,WA
2025-05-04,ORD0001898,fedex,SHP000118,NY,41.81,ground,CA
2025-12-18,ORD0001640,ups,SHP000400,FL,17.15,2_day,FL
2025-09-20,ORD0000860,ups,SHP000434,WA,40.0,ground,CO
2025-01-28,ORD0000810,ups,SHP001697,CA,8.97,ground,IL
2025-04-08,ORD0000959,ups,SHP000098,TX,17.7,ground,IL
2025-03-25,ORD0001171,ups,SHP000166,AZ,8.98,ground,IL
2025-07-28,ORD0001810,ups,SHP001390,TX,18.48,2_day,IL
2025-12-14,ORD0001937,ups,SHP000114,CA,16.5,2_day,WA
2025-02-02,ORD0001143,fedex,SHP000020,CO,21.02,ground,CA
2025-01-03,ORD0001412,fedex,SHP000321,CO,25.28,ground,AZ
2025-09-13,ORD0001944,usps,SHP000880,CA,9.28,ground,FL
2025-10-12,ORD0001350,ups,SHP001254,NY,44.5,ground,NY
2025-08-01,ORD0002143,ups,SHP000597,IL,23.72,ground,TX
2025-12-24,ORD0001314,ups,SHP000424,IL,6.87,ground,CA
2025-03-18,ORD0002056,ups,SHP001431,CO,22.71,ground,WA
2025-02-15,ORD0000661,fedex,SHP000154,FL,12.2,2_day,TX
2025-01-26,ORD0000174,fedex,SHP000968,AZ,23.79,ground,NY
2025-05-14,ORD0001279,usps,SHP000585,CO,14.69,ground,IL
2025-06-09,ORD0000900,ups,SHP000702,NY,19.49,overnight,CO
2025-03-26,ORD0001302,usps,SHP000754,NY,27.0,ground,FL
2025-01-12,ORD0000491,ups,SHP000394,IL,42.69,2_day,TX
2025-04-14,ORD0001015,usps,SHP000439,IL,9.17,2_day,AZ
2025-11-18,ORD0001758,ups,SHP000207,FL,28.14,ground,FL
2025-06-02,ORD0000611,fedex,SHP000906,NY,41.24,ground,CO
2025-08-19,ORD0001096,usps,SHP001402,CA,22.23,ground,AZ
2025-07-19,ORD0000999,fedex,SHP001412,TX,35.72,overnight,WA
2025-09-25,ORD0000876,fedex,SHP000380,NY,15.92,ground,FL
2025-08-07,ORD0001658,ups,SHP000933,IL,31.03,ground,IL
2025-10-03,ORD0000319,fedex,SHP001308,NY,40.08,ground,FL
2025-06-13,ORD0001400,ups,SHP001551,WA,36.01,ground,NY
2025-04-06,ORD0001854,ups,SHP001731,WA,19.17,ground,NY
2025-09-14,ORD0001635,ups,SHP001379,IL,40.01,2_day,TX
2025-09-18,ORD0000697,ups,SHP001589,CO,41.05,ground,IL
2025-07-03,ORD0001075,usps,SHP001150,NY,31.36,2_day,FL
2025-09-26,ORD0002059,ups,SHP000470,IL,5.37,ground,FL
2025-11-20,ORD0001717,fedex,SHP000647,WA,29.48,ground,IL
2025-02-19,ORD0000261,fedex,SHP000928,NY,19.03,ground,WA
2025-01-17,ORD0000012,usps,SHP001272,CA,4.19,ground,NY
2025-07-08,ORD0000640,usps,SHP001127,IL,15.08,ground,FL
2025-08-10,ORD0000133,ups,SHP000803,CO,26.11,ground,CA
2025-01-20,ORD0001012,fedex,SHP000115,FL,42.41,ground,IL
2025-03-09,ORD0000645,fedex,SHP001616,NY,17.85,ground,CA
2025-04-17,ORD0001521,ups,SHP001778,NY,34.64,ground,NY
2025-10-27,ORD0001711,fedex,SHP001590,CA,25.0,2_day,NY
2025-05-02,ORD0001608,dhl,SHP000149,NY,17.48,ground,WA
2025-09-09,ORD0002131,fedex,SHP001063,CO,35.17,ground,CO
2025-03-21,ORD0002026,ups,SHP001145,AZ,7.64,ground,CA
2025-04-14,ORD0001782,fedex,SHP000444,NY,32.73,ground,CA
2025-02-11,ORD0002175,ups,SHP001151,CA,24.45,overnight,NY
2025-12-14,ORD0000651,ups,SHP000336,WA,11.42,ground,AZ
2025-01-09,ORD0001790,usps,SHP000323,NY,34.73,ground,WA
2025-01-23,ORD0002063,dhl,SHP001563,FL,6.62,2_day,CO
2025-01-22,ORD0000828,ups,SHP000301,TX,26.53,ground,CO
2025-01-28,ORD0000446,dhl,SHP000613,NY,9.0,ground,CA
2025-12-06,ORD0000738,fedex,SHP000749,CA,5.24,ground,WA
2025-11-04,ORD0001299,usps,SHP000249,TX,26.81,ground,CO
2025-03-05,ORD0001881,ups,SHP000915,CO,40.5,overnight,AZ
2025-09-14,ORD0000706,ups,SHP001261,IL,31.74,2_day,NY
2025-09-22,ORD0000178,fedex,SHP000385,TX,10.94,ground,FL
2025-10-23,ORD0000355,fedex,SHP001081,FL,43.83,2_day,IL
2025-01-13,ORD0001112,fedex,SHP000709,TX,32.67,ground,IL
2025-07-09,ORD0001339,usps,SHP001190,CO,44.23,ground,FL
2025-05-20,ORD0001969,ups,SHP000052,CO,33.29,ground,AZ
2025-08-16,ORD0001231,fedex,SHP000350,TX,42.79,ground,IL
2025-11-16,ORD0001956,fedex,SHP000175,AZ,33.16,2_day,WA
2025-04-20,ORD0000502,usps,SHP001161,CO,12.21,ground,IL
2025-03-24,ORD0001209,ups,SHP001186,NY,33.7,ground,TX
2025-08-26,ORD0000065,ups,SHP001256,CA,7.8,2_day,AZ
2025-01-30,ORD0000077,usps,SHP000243,NY,31.11,ground,WA
2025-12-15,ORD0000065,usps,SHP000529,IL,13.46,ground,IL
2025-03-27,ORD0000168,ups,SHP000036,FL,37.66,ground,AZ
2025-11-19,ORD0000745,ups,SHP001528,CA,43.93,ground,CA
2025-02-20,ORD0000883,usps,SHP000455,AZ,5.54,ground,TX
2025-09-18,ORD0000008,fedex,SHP000245,CA,8.71,ground,NY
2025-05-08,ORD0000718,ups,SHP000381,TX,25.12,ground,IL
2025-06-24,ORD0001792,usps,SHP001605,WA,12.89,2_day,CA
2025-12-08,ORD0000198,dhl,SHP000511,IL,21.96,ground,AZ
2025-05-30,ORD0001236,ups,SHP000753,IL,9.25,ground,WA
2025-08-16,ORD0001711,ups,SHP000541,WA,20.87,2_day,CA
2025-10-10,ORD0001542,ups,SHP000700,FL,10.4,2_day,WA
2025-02-06,ORD0000712,usps,SHP000659,IL,30.43,2_day,FL
2025-12-25,ORD0000965,usps,SHP000176,AZ,37.75,ground,IL
2025-09-20,ORD0000810,fedex,SHP000493,FL,10.26,ground,WA
2025-04-01,ORD0001717,ups,SHP000643,AZ,14.23,2_day,FL
2025-09-18,ORD0001287,fedex,SHP000120,IL,17.04,ground,AZ
2025-03-06,ORD0001426,usps,SHP001559,WA,21.76,2_day,FL
2025-02-10,ORD0001152,dhl,SHP000920,TX,25.76,ground,AZ
2025-10-05,ORD0002007,usps,SHP000696,IL,6.81,ground,CA
2025-12-15,ORD0001746,dhl,SHP001743,NY,35.99,ground,AZ
2025-01-25,ORD0001417,usps,SHP000351,CA,31.98,ground,FL
2025-01-30,ORD0000860,ups,SHP001482,CA,39.15,ground,CO
2025-01-10,ORD0001170,fedex,SHP000059,NY,7.69,2_day,AZ
2025-03-11,ORD0001997,fedex,SHP001690,CO,17.55,ground,FL
2025-02-13,ORD0000517,ups,SHP000100,TX,39.7,ground,TX
2025-09-29,ORD0001004,ups,SHP001344,CO,10.83,overnight,TX
2025-02-26,ORD0001065,fedex,SHP000581,FL,42.29,ground,AZ
2025-07-10,ORD0001372,dhl,SHP001048,NY,38.16,ground,CO
2025-03-27,ORD0000992,fedex,SHP001424,FL,41.36,ground,WA
2025-08-04,ORD0000159,dhl,SHP000172,NY,26.59,ground,CA
2025-05-02,ORD0000548,fedex,SHP001390,AZ,7.15,ground,TX
2025-07-28,ORD0001369,dhl,SHP000814,FL,10.03,ground,FL
2025-10-08,ORD0001949,fedex,SHP001630,CO,6.04,2_day,NY
2025-07-31,ORD0002140,usps,SHP000621,FL,13.04,2_day,AZ
2025-05-19,ORD0000748,usps,SHP001573,CO,8.04,2_day,NY
2025-10-25,ORD0001625,usps,SHP001372,IL,38.12,ground,FL
2025-08-31,ORD0001194,ups,SHP001384,WA,30.98,ground,FL
2025-09-09,ORD0002066,fedex,SHP000936,FL,24.17,ground,FL
2025-09-21,ORD0000863,ups,SHP000201,TX,17.14,ground,FL
2025-07-31,ORD0001074,dhl,SHP001428,CA,41.47,ground,NY
2025-08-11,ORD0001976,fedex,SHP001420,TX,5.37,ground,CO
2025-06-25,ORD0000007,usps,SHP001565,IL,12.06,ground,TX
2025-05-08,ORD0000309,usps,SHP001223,AZ,35.83,2_day,CA
2025-09-04,ORD0000438,ups,SHP000989,FL,24.34,ground,IL
2025-02-01,ORD0000735,usps,SHP001579,AZ,7.41,ground,IL
2025-12-01,ORD0002195,ups,SHP001157,IL,35.61,overnight,FL
2025-06-02,ORD0000998,fedex,SHP000634,WA,8.51,2_day,NY
2025-07-04,ORD0000862,usps,SHP000686,WA,23.23,2_day,WA
2025-12-08,ORD0000878,ups,SHP001090,FL,41.01,ground,TX
2025-09-19,ORD0000763,fedex,SHP000698,CO,44.56,ground,FL
2025-05-04,ORD0001533,usps,SHP001410,CA,40.53,ground,CA
2025-02-05,ORD0000980,ups,SHP001466,NY,26.75,ground,CO
2025-06-01,ORD0002196,usps,SHP001755,TX,18.47,ground,FL
2025-02-13,ORD0001355,ups,SHP000238,IL,27.25,ground,TX
2025-05-24,ORD0001386,ups,SHP000123,CO,14.4,ground,TX
2025-11-21,ORD0001125,fedex,SHP001187,TX,19.08,ground,TX
2025-06-17,ORD0000283,ups,SHP000458,CA,33.6,ground,IL
2025-07-19,ORD0000148,usps,SHP000181,TX,44.23,ground,WA
2025-02-24,ORD0000730,ups,SHP001313,WA,41.22,ground,FL
2025-05-27,ORD0001687,fedex,SHP001401,CO,42.73,ground,IL
2025-03-06,ORD0000376,ups,SHP001075,WA,4.61,ground,IL
2025-06-01,ORD0001507,ups,SHP000993,AZ,15.8,ground,CO
2025-10-19,ORD0002149,dhl,SHP000199,NY,36.59,ground,CA
2025-08-25,ORD0000464,usps,SHP001549,TX,43.26,overnight,CA
2025-06-23,ORD0001974,dhl,SHP000405,WA,37.59,ground,CA
2025-12-03,ORD0000358,fedex,SHP001683,TX,44.67,ground,TX
2025-04-06,ORD0000070,fedex,SHP000300,IL,24.65,ground,IL
2025-07-13,ORD0000524,usps,SHP000596,WA,40.61,ground,AZ
2025-08-25,ORD0002136,usps,SHP001408,AZ,9.31,ground,CO
2025-03-11,ORD0001231,ups,SHP000595,TX,35.95,ground,FL
2025-06-21,ORD0001850,usps,SHP000959,AZ,6.16,2_day,CA
2025-09-02,ORD0001464,fedex,SHP001253,IL,10.35,ground,CO
2025-09-25,ORD0001172,fedex,SHP000067,NY,21.02,ground,WA
2025-02-27,ORD0000635,fedex,SHP001426,AZ,27.74,ground,FL
2025-03-25,ORD0001238,usps,SHP001585,WA,32.29,ground,AZ
2025-05-12,ORD0000059,fedex,SHP000159,CA,24.57,ground,CA
2025-06-27,ORD0000764,fedex,SHP000772,IL,35.35,2_day,CO
2025-10-29,ORD0000357,fedex,SHP000767,FL,28.12,ground,NY
2025-10-27,ORD0002026,fedex,SHP000854,TX,41.83,overnight,IL
2025-05-10,ORD0000812,fedex,SHP001077,FL,33.34,2_day,IL
2025-10-18,ORD0000451,ups,SHP000891,NY,37.44,2_day,WA
2025-10-04,ORD0000487,ups,SHP000350,CA,32.75,ground,TX
2025-08-01,ORD0001243,usps,SHP001777,TX,10.86,ground,FL
2025-04-27,ORD0000786,fedex,SHP000756,AZ,22.18,ground,FL
2025-06-20,ORD0001260,usps,SHP000805,TX,38.45,ground,NY
2025-06-13,ORD0001829,fedex,SHP001525,NY,20.87,ground,CA
2025-09-23,ORD0000048,usps,SHP001345,CA,5.91,overnight,NY
2025-11-26,ORD0001669,fedex,SHP000887,AZ,12.16,ground,CO
2025-01-19,ORD0000844,fedex,SHP000791,AZ,20.36,ground,WA
2025-06-24,ORD0000386,fedex,SHP000552,WA,30.41,2_day,AZ
2025-06-19,ORD0000844,fedex,SHP000531,FL,28.49,ground,FL
2025-09-23,ORD0002062,usps,SHP001764,WA,20.73,ground,WA
2025-10-11,ORD0001271,fedex,SHP000302,NY,30.2,2_day,CA
2025-08-15,ORD0001072,ups,SHP000701,TX,17.65,overnight,CO
2025-09-25,ORD0000338,usps,SHP000795,CO,27.88,2_day,TX
2025-11-24,ORD0000415,ups,SHP000192,CO,11.14,2_day,FL
2025-04-30,ORD0001063,dhl,SHP000592,IL,17.47,ground,IL
2025-10-21,ORD0001610,ups,SHP001735,WA,4.02,ground,IL
2025-03-05,ORD0000672,usps,SHP001553,CO,4.33,ground,FL
2025-08-09,ORD0002084,dhl,SHP000431,CO,4.84,ground,TX
2025-03-22,ORD0001504,ups,SHP001038,WA,39.4,ground,WA
2025-01-04,ORD0001828,ups,SHP000422,CA,40.06,2_day,NY
2025-03-17,ORD0002115,fedex,SHP000997,WA,5.27,ground,AZ
2025-04-26,ORD0000083,dhl,SHP001421,FL,19.96,ground,AZ
2025-12-13,ORD0001191,dhl,SHP000815,CA,27.0,ground,CA
2025-02-16,ORD0000930,ups,SHP000989,AZ,28.18,ground,NY
2025-01-12,ORD0000794,usps,SHP001324,FL,17.98,ground,FL
2025-01-17,ORD0002200,fedex,SHP000492,WA,29.25,ground,CO
2025-07-03,ORD0001947,ups,SHP000275,NY,14.2,2_day,FL
2025-09-12,ORD0001676,usps,SHP001499,CO,13.38,ground,AZ
2025-02-10,ORD0001308,fedex,SHP000004,IL,10.89,ground,CA
2025-08-14,ORD0001496,ups,SHP000315,NY,36.66,ground,NY
2025-08-31,ORD0001561,fedex,SHP001430,FL,40.4,ground,TX
2025-02-16,ORD0002110,usps,SHP001378,CA,6.21,ground,AZ
2025-03-15,ORD0001158,usps,SHP000449,WA,23.36,2_day,FL
2025-08-06,ORD0000545,fedex,SHP000015,WA,32.85,ground,IL
2025-10-05,ORD0000660,ups,SHP000893,WA,7.71,ground,CA
2025-05-06,ORD0000422,ups,SHP001434,IL,38.27,ground,CA
2025-12-31,ORD0000362,fedex,SHP001395,CA,8.36,ground,CA
2025-04-15,ORD0001622,usps,SHP000226,IL,32.76,2_day,AZ
2025-11-12,ORD0000851,dhl,SHP001765,NY,37.37,2_day,CA
2025-04-22,ORD0000603,fedex,SHP001097,TX,31.64,ground,AZ
2025-11-22,ORD0001537,fedex,SHP000370,IL,43.86,ground,IL
2025-05-31,ORD0000867,dhl,SHP000203,AZ,40.53,ground,IL
2025-04-14,ORD0000352,fedex,SHP000504,WA,35.79,2_day,WA
2025-07-01,ORD0000423,fedex,SHP001621,CA,37.52,ground,CO
2025-05-19,ORD0000936,ups,SHP000542,IL,31.51,2_day,CO
2025-09-10,ORD0001030,usps,SHP001045,AZ,15.79,ground,CO
